country_code_1,country_code_2,capital_dist_meters,centroid_dist_meters
IT,SG,10033970.150586098,9994218.16224699
JO,SG,7867822.150197926,7832741.24419339
JP,SG,5327594.99612923,5223703.775201502
KH,SG,1149344.896847492,1301756.6928877137
KR,SG,4680783.189550217,4653630.529010368
KW,SG,6678870.259139893,6696292.831869826
KZ,SG,6326796.069840699,6225542.178741685
LT,SG,9168571.185540749,9259434.38960306
LV,SG,9275489.297541445,9214508.265518589
MA,SG,11829303.941165488,11700178.426689591
MK,SG,9291999.881321138,9237724.369936125
MX,SG,16626531.155393414,16141780.34206764
MY,SG,315485.445752231,976099.0127912323
NL,SG,10510993.35210778,10441954.710393617
NO,SG,10066437.543407481,10082830.33984888
NZ,SG,8535256.00043641,8501144.156226052
OM,SG,5477745.779355858,5527094.914129176
PE,SG,18834487.75918988,19076195.28692975
PH,SG,2396551.8557190085,2387991.657973653
PK,SG,4827931.592180675,4786546.09374521
PL,SG,9416289.987345388,9474250.705852633
PT,SG,11898426.516742056,11771133.271047128
QA,SG,6212850.163765314,6235792.180234661
RO,SG,8946409.137099879,9045215.72510612
RS,SG,9392038.53019655,9336911.919845592
RU,SG,8436471.453927504,6535238.543721909
SA,SG,6655002.327291812,6829594.756882826
SE,SG,9654747.693242695,9821715.679718805
SG,SG,0,0
SI,SG,9863575.557151055,9803661.177124828
SK,SG,9667407.38820947,9485655.803743232
TH,SG,1432045.6160812022,1574075.3721404914
TR,SG,8313716.065140359,8111243.94868543
TW,SG,3247987.775213669,3127861.0780347413
UA,SG,8733317.068219092,8585336.867264898
US,SG,15560465.69097598,14916729.026977796
VN,SG,2206941.731142216,1705896.0640194644
ZA,SG,8645358.340870487,8922477.753798565
AE,SI,4280285.041485908,4251840.182054391
AR,SI,11570307.990309764,11936662.924954262
AT,SI,278640.896596647,184564.02608329713
AU,SI,16083681.575093692,14260270.030479966
BA,SI,391667.12149441853,305323.0986889006
BE,SI,919036.125148017,966798.8900430929
BG,SI,793726.9773233285,858183.5085332971
BH,SI,3872911.3025002317,3845243.606276812
BR,SI,9294281.091941657,9343845.612446781
BY,SI,1274921.8540945323,1189054.443662205
CA,SI,6597760.85545794,6673725.157308485
CH,SI,550489.3261708583,554019.4748308109
CL,SI,12286237.715138113,12104011.600588286
CO,SI,9539799.294056926,9479232.61581324
CZ,SI,447543.84197174973,389815.663888034
DE,SI,723764.0222652758,676649.582491035
DK,SI,1079418.565253321,1143022.164541639
DZ,SI,1406530.4211547177,2294533.796762831
EE,SI,1636892.4376877737,1592405.471578633
EG,SI,2297695.421043412,2510078.1712115468
ES,SI,1600701.5954662822,1699929.4208984503
FI,SI,1713580.0916444536,2085987.200190897
FR,SI,966259.4659668226,1015076.8509438329
GB,SI,1228710.04821634,1609359.2443843142
GR,SI,1177521.9335647952,981316.1685551801
HK,SI,8958547.77151382,NA
HR,SI,116687.60713429547,123348.10195680852
HU,SI,383845.094265167,378759.7506422804
ID,SI,10692538.440037923,11560113.060770832
IE,SI,1691119.097447641,1821185.91043612
IL,SI,2383462.017272163,2349083.8714462984
IN,SI,5720662.004586066,6275307.247476036
IQ,SI,2904410.4840512336,2854971.1389511717
IT,SI,491291.17681179236,422955.4434416037
JO,SI,2415140.094868996,2468546.3697679495
JP,SI,9415417.283257289,9243401.342465417
KH,SI,9125734.18333909,8965041.327404065
KR,SI,8547560.287575614,8572123.591215959
KW,SI,3445580.3853250872,3379950.447504097
KZ,SI,4123870.256644333,3927098.5125028584
LT,SI,1225366.654289556,1246303.215885964
LV,SI,1382302.1378117655,1373065.2836173577
MA,SI,2247919.789307458,2343073.5423209723
MK,SI,716862.9463002658,734841.2255067641
MX,SI,10165286.500956157,10072217.129642293
MY,SI,9549289.635924902,10380414.69325234
NL,SI,989746.5701916935,973116.8315362055
NO,SI,1561602.5238426183,1784013.7743266446
NZ,SI,18367296.59772643,18287155.717695285
OM,SI,4652614.336447059,4706375.985000961
PE,SI,11102140.810969023,10910146.911904234
PH,SI,10072961.716971194,10226879.850163225
PK,SI,5065377.623299072,5018415.623666496
PL,SI,836482.1519161862,730153.501406149
PT,SI,2099006.63310246,2024581.4893297313
QA,SI,4010420.454572329,3937721.325085417
RO,SI,925156.1531070342,758705.8715028939
RS,SI,487311.70588743954,521968.94302458904
RU,SI,1933683.8922812336,5449049.896424625
SA,SI,3732061.140117735,3551328.7003289014
SE,SI,1496070.2415989249,1753314.2536916877
SG,SI,9863575.557151055,9803661.177124828
SI,SI,0,0
SK,SI,306639.151668832,422668.9446969823
TH,SI,8616776.35985403,8426137.755366175
TR,SI,1636732.6711125202,1797171.773681393
TW,SI,9242977.569999114,9242205.542072942
UA,SI,1279429.8356596427,1296568.2847271152
US,SI,7128100.388338523,8414931.256389394
VN,SI,8450776.78346911,8927697.464561878
ZA,SI,8110854.325443577,8558100.75196725
AE,SK,4188408.8709134106,4076199.0377076953
AR,SK,11866706.066638993,12353299.651945619
AT,SK,56795.3911643874,482560.51329021493
AU,SK,15878737.217304228,13926203.726342468
BA,SK,489406.27611468587,507967.00343001436
BE,SK,970573.464957422,1138370.5986425763
BG,SK,776576.7478100377,761056.9579395144
BH,SK,3792304.2973887403,3681655.1821252303
BR,SK,9582936.584944678,9741701.266659888
BY,SK,968708.502077297,767136.2076606663
CA,SK,6624155.28174465,6619217.323927066
CH,SK,739816.1063369521,878253.2746183006
CL,SK,12567880.433029274,12507902.052219924
CO,SK,9725373.042040408,9794627.580893178
CZ,SK,290439.4941314105,348712.00277484464
DE,SK,553491.2904391474,715419.4398913948
DK,SK,893269.848725532,1039220.994708704
DZ,SK,1711089.1321929265,2701455.0398533815
EE,SK,1349622.0260094327,1225612.7795442338
EG,SK,2346729.7672766917,2576802.5499317823
ES,SK,1862515.0706253261,2093379.338670585
FI,SK,1428221.9293716776,1751226.039163464
FR,SK,1091780.7096843699,1349999.9344625901
GB,SK,1288800.8679698536,1729186.0978361147
GR,SK,1252750.8738032538,1094488.1750481946
HK,SK,8688816.108864442,NA
HR,SK,277083.38782824704,494128.9223036753
HU,SK,162683.92259947836,189256.1940263562
ID,SK,10508628.484385844,11207758.556270773
IE,SK,1735149.094418684,1979335.4290496046
IL,SK,2376505.0084018814,2301110.936234133
IN,SK,5516889.438676234,5991647.368174396
IQ,SK,2809139.9700201275,2680561.3880683747
IT,SK,786960.6434632941,829893.6183455515
JO,SK,2399785.370850606,2408840.9001755086
JP,SK,9109049.111279776,8822826.902178086
KH,SK,8899242.85287354,8607909.919217484
KR,SK,8245104.029739299,8149465.102131824
KW,SK,3359388.0205192487,3208715.891953379
KZ,SK,3839698.6031889743,3528507.9688547137
LT,SK,920264.5362599898,871386.2242219286
LV,SK,1087794.6643567989,997900.1436707799
MA,SK,2535497.316729838,2764024.144156234
MK,SK,765587.4887056523,785390.6833309208
MX,SK,10213911.056465486,10173464.563150605
MY,SK,9354357.730940636,10030100.000266336
NL,SK,987287.9416793403,1059263.7283078667
NO,SK,1371363.5816198988,1597619.7270995995
NZ,SK,18119867.42562088,17920645.971098717
OM,SK,4543812.481255643,4529559.671388756
PE,SK,11324748.293841353,11255736.547756525
PH,SK,9804115.215473227,9829743.270426432
PK,SK,4851429.664489022,4712432.8460574495
PL,SK,533778.3379639987,372759.38657616783
PT,SK,2353228.323038279,2406715.323338284
QA,SK,3929917.7617779123,3772052.60877029
RO,SK,803854.9436410185,509989.40846455377
RS,SK,451685.2577498586,532100.8913251325
RU,SK,1630877.0286757592,5030302.570363656
SA,SK,3685355.0056281756,3445694.9852890805
SE,SK,1244945.4512193566,1510467.3446669134
SG,SK,9667407.38820947,9485655.803743232
SI,SK,306639.151668832,422668.9446969823
SK,SK,0,0
TH,SK,8396311.313095707,8077845.343237543
TR,SK,1551243.3430141946,1629706.6490438585
TW,SK,8957736.726768447,8831159.912403991
UA,SK,1002858.8678385955,915667.5223155643
US,SK,7181052.752504084,8458493.262676938
VN,SK,8199578.95689436,8554790.007540908
ZA,SK,8299770.190549316,8781040.729496954
AE,TH,4973678.146690702,4908058.902405145
AR,TH,16888456.69203867,17380807.275326755
AT,TH,8451975.54619417,8549173.347240852
AU,TH,7486060.996079615,5852598.035863764
BA,TH,8338045.860364558,8242526.909167575
BE,TH,9263972.765077064,9142855.09545084
BG,TH,7946307.480257219,7674316.528636448
BH,TH,5370352.710325754,5272963.5683254795
BR,TH,16632329.668744698,17266044.638302233
BY,TH,7672779.014114005,7488826.50338032
CA,TH,13441887.743294235,11565318.71921851
CH,TH,9135469.039968703,8953132.842866112
CL,TH,17665215.08045842,18130345.581669003
CO,TH,17908075.96608478,17745806.791756406
CZ,TH,8572877.030999448,8394383.831589134
DE,TH,8616740.714654023,8683640.824208107
DK,TH,8631383.988992814,8639467.475636393
DZ,TH,9756884.66648545,9906681.578694483
EE,TH,7901626.597107935,7676878.865959458
EG,TH,7276892.521498148,7311273.385854358
ES,TH,10195143.453329174,10099392.063011203
FI,TH,7898093.319874775,7742615.015973694
FR,TH,9456532.467486853,9426040.339431822
GB,TH,9542440.503668053,9558899.328895325
GR,TH,7932459.622870456,7948259.446104935
HK,TH,1729619.4725981446,NA
HR,TH,8507615.713362183,8414913.466965389
HU,TH,8255724.321295335,8050758.0559659
ID,TH,2324140.6093584537,3134369.0445321174
IE,TH,9870902.560820227,9846090.812246162
IL,TH,6895596.041868728,6825252.7265258115
IN,TH,2919266.863185415,2502028.2047196855
IQ,TH,6044392.542477874,5962423.658649128
IT,TH,8840301.98070187,8662926.038965015
JO,TH,6828820.586223767,6706713.186682569
JP,TH,4615888.873059511,4434123.321681987
KH,TH,536902.5757294351,584115.9089456755
KR,TH,3729027.6928022173,3657692.9929493717
KW,TH,5658294.331045474,5571372.34066283
KZ,TH,4915227.215378825,4700959.177531058
LT,TH,7827646.878619244,7770481.49578671
LV,TH,7915837.499349078,7716153.173675131
MA,TH,10703672.681811718,10496661.083213532
MK,TH,8100829.009881624,7926002.769722966
MX,TH,15764451.743844334,15175615.890213653
MY,TH,1184143.7144337539,1954348.0218726932
NL,TH,9187301.832280423,8982487.72040566
NO,TH,8685690.81555181,8548204.930242142
NZ,TH,9755886.888355758,9861357.48547095
OM,TH,4542220.047849093,4587815.649593686
PE,TH,19713753.700492684,19331361.302000422
PH,TH,2210809.878353887,2385683.6310182074
PK,TH,3552582.310211584,3491719.788583096
PL,TH,8100424.566671764,8027065.262874983
PT,TH,10697899.005348807,10438043.141080294
QA,TH,5269135.764391946,5194729.081780311
RO,TH,7719728.840014924,7670961.432515817
RS,TH,8162363.149781458,7992501.087843085
RU,TH,7074364.858668336,5009377.085697311
SA,TH,5742782.852422719,5822183.515744388
SE,TH,8278826.591238676,8287952.065651182
SG,TH,1432045.6160812022,1574075.3721404914
SI,TH,8616776.35985403,8426137.755366175
SK,TH,8396311.313095707,8077845.343237543
TH,TH,0,0
TR,TH,7144054.8788541835,6832650.885052014
TW,TH,2528294.2488568733,2416564.3105219137
UA,TH,7430123.063598726,7164467.223043079
US,TH,14171971.095502533,13637166.911827657
VN,TH,990769.0464907242,849865.2047847273
ZA,TH,8972433.481598994,9372400.260199184
AE,TR,2645402.051688529,2458031.890196045
AR,TR,12491150.834806034,13010720.269627301
AT,TR,1603545.9902544387,1969370.596765151
AU,TR,14515482.728099639,12571089.448678102
BA,TR,1273961.428670068,1529824.147624851
BE,TR,2516265.3761930396,2737472.3646134734
BG,TR,854219.4780945644,940003.720276705
BH,TR,2243187.6973203933,2056539.173135066
BR,TR,10376488.762768196,10710470.70587654
BY,TR,1606439.4347698344,1639391.0522895681
CA,TR,8169765.949239652,8132542.968714719
CH,TR,2185542.591855551,2346922.035881903
CL,TR,13381372.33959649,13354060.382937983
CO,TR,11114097.986428997,11182020.719593
CZ,TR,1829609.8539971057,1970610.360684048
DE,TR,2040249.3157306125,2342618.0433400744
DK,TR,2300523.6886759517,2629636.7305789716
DZ,TR,2613781.768110463,3186026.422426937
EE,TR,2245123.867041628,2308411.0267157643
EG,TR,1108310.3250189454,1417873.7306115688
ES,TR,3087687.4285939266,3315826.088857699
FI,TR,2319092.3031825186,2837931.5020218166
FR,TR,2600510.525430093,2786076.5418858896
GB,TR,2834601.6172647364,3353642.726066438
GR,TR,818358.3816932811,1115610.8711040139
HK,TR,7733775.5694931755,NA
HR,TR,1520387.8475261645,1735616.34008138
HU,TR,1389167.5747127426,1497138.9057186877
ID,TR,9114513.613533765,9946613.877223644
IE,TR,3285742.4801097633,3592829.6932162563
IL,TR,932005.0972414672,841592.952421914
IN,TR,4224825.499601893,4541697.847741434
IQ,TR,1267818.3196046315,1059373.0728752734
IT,TR,1721739.0586557603,1897425.6236288543
JO,TR,930515.9417931804,902572.6122595798
JP,TR,8780203.740080561,8550871.7922052
KH,TR,7669835.973828472,7398083.5209488375
KR,TR,7755930.454619991,7729879.581887318
KW,TR,1812297.0812772126,1586594.1258573784
KZ,TR,3214456.9888598844,2823750.648237337
LT,TR,1738425.5446979827,2050720.7574001863
LV,TR,1999361.1503531758,2123993.006225879
MA,TR,3560508.5206214627,3669547.8877807367
MK,TR,983124.9850298171,1135309.4838524621
MX,TR,11764332.757018778,11800869.060372964
MY,TR,7998232.631022486,8772063.564916417
NL,TR,2537936.987162592,2684979.4035054795
NO,TR,2702550.5439391257,3061582.4684562306
NZ,TR,16842371.722626865,16593479.662614955
OM,TR,3016192.8076858553,2912620.739791057
PE,TR,12570283.803668316,12521216.94254878
PH,TR,8823198.755058771,8863250.46778119
PK,TR,3617721.8295290773,3348618.0115777743
PL,TR,1643994.624303834,1843888.6080769554
PT,TR,3584727.2273201626,3662205.458367442
QA,TR,2380866.9612995363,2147980.2478451496
RO,TR,749226.2200873167,1120055.1229042357
RS,TR,1151023.421522568,1280960.3206955814
RU,TR,1795713.6657856484,4990125.124017831
SA,TR,2141103.843573188,1829000.1962808643
SE,TR,2395755.863261431,2889644.90262661
SG,TR,8313716.065140359,8111243.94868543
SI,TR,1636732.6711125202,1797171.773681393
SK,TR,1551243.3430141946,1629706.6490438585
TH,TR,7144054.8788541835,6832650.885052014
TR,TR,0,0
TW,TR,8152540.650693899,8044044.530579842
UA,TR,1182905.950087869,1130663.0519852121
US,TR,8732272.646898197,10062327.66454879
VN,TR,7114886.660800861,7432493.369137711
ZA,TR,7325009.49465599,7742959.435626458
AE,TW,6705429.565790069,6741409.609894137
AR,TW,18969813.53190395,18823014.7824595
AT,TW,9004765.241952756,9308153.728538832
AU,TW,7321648.404980176,5659670.947965838
BA,TW,9089246.462450592,9156609.234025855
BE,TW,9591221.013120415,9677958.640731955
BG,TW,8783547.879672047,8685241.740040908
BH,TW,7018632.075370246,7024602.355965636
BR,TW,18525481.352891658,18422269.085384782
BY,TW,8038808.182833686,8101703.693444244
CA,TW,12005500.399084719,10098806.074625345
CH,TW,9652664.733155113,9673984.52745926
CL,TW,18535578.911450364,18673910.26790308
CO,TW,16333339.542866714,16616731.331519056
CZ,TW,9031576.157447208,9073012.520916028
DE,TW,8964121.697614184,9256963.199531315
DK,TW,8838583.834748086,9031768.015041139
DZ,TW,10607556.913070412,11223271.84634352
EE,TW,8006032.106427638,8024278.425876559
EG,TW,8675085.420708416,8926274.5578171
ES,TW,10805548.24603924,10914333.142554251
FI,TW,7969504.8008197285,7869242.865919392
FR,TW,9837033.294440612,10114935.648343101
GB,TW,9788750.254649214,9884392.919461325
GR,TW,8965921.947598254,9091260.131932095
HK,TW,803298.3661751992,NA
HR,TW,9157689.901075948,9275195.314751716
HU,TW,8859543.712303123,8873556.078953981
ID,TW,3817171.5682859807,3230088.2837892515
IE,TW,9965848.474084815,10153705.364817005
IL,TW,8252541.929771648,8318274.083097535
IN,TW,4387992.158344036,4545390.006984943
IQ,TW,7376141.785659867,7436613.344941388
IT,TW,9614541.188714983,9586920.148904026
JO,TW,8182971.645715375,8223732.026844068
JP,TW,2116157.7616347107,2108497.278020389
KH,TW,2296371.214570639,2082972.6018291977
KR,TW,1491309.2489226307,1574620.0803231602
KW,TW,7167582.291128393,7187714.240564223
KZ,TW,5119114.852743569,5334645.887480395
LT,TW,8150113.260727734,8242247.472067526
LV,TW,8131133.386959783,8148068.014002708
MA,TW,11490893.794812715,11563529.614290817
MK,TW,8953158.819950104,8962826.68925081
MX,TW,13419219.105352765,13039400.521400068
MY,TW,3224221.95024769,2562179.877651052
NL,TW,9459520.464014176,9473027.805245858
NO,TW,8699609.495709315,8699104.647306975
NZ,TW,9202326.19538939,9145989.968582027
OM,TW,6323408.267985707,6533595.224720712
PE,TW,17615700.38967388,17654026.197790433
PH,TW,1158809.3401674286,1229037.8642603285
PK,TW,4749804.003268304,5061922.949699386
PL,TW,8512000.565862827,8648448.251732329
PT,TW,11273436.772960976,11204900.351821411
QA,TW,6957470.653625661,6966469.1204143455
RO,TW,8500502.959495105,8563110.55684245
RS,TW,8889687.019566469,8939338.155424317
RU,TW,7363344.437115054,4325906.063807532
SA,TW,7435780.578079012,7586310.399536551
SE,TW,8362214.746622272,8466926.803797571
SG,TW,3247987.775213669,3127861.0780347413
SI,TW,9242977.569999114,9242205.542072942
SK,TW,8957736.726768447,8831159.912403991
TH,TW,2528294.2488568733,2416564.3105219137
TR,TW,8152540.650693899,8044044.530579842
TW,TW,0,0
UA,TW,7963754.967018385,7958514.2577058375
US,TW,12665390.621565275,11830310.45875108
VN,TW,1658581.085686098,1627955.5200533792
ZA,TW,11496379.522006024,11777878.220168058
AE,UA,3542663.588127131,3382189.7923446284
AR,UA,12837373.234539537,13203865.864156604
AT,UA,1053934.384266128,1394678.6684372183
AU,UA,14915129.274178095,13015203.306640223
BA,UA,1172893.7690175057,1202709.9460154623
BE,UA,1840180.3290640644,2005182.304869161
BG,UA,1022112.2740559975,858954.9495240013
BH,UA,3192760.039551487,3019270.7888139947
BR,UA,10572296.153099408,10639946.44605097
BY,UA,437160.1585724336,525927.7574056793
CA,UA,7225457.99725718,7029924.231756639
CH,UA,1732140.3995567071,1793871.1167154878
CL,UA,13565588.009589357,13396435.602636257
CO,UA,10644388.26005069,10694072.993855726
CZ,UA,1143622.376104132,1232347.3616671169
DE,UA,1207939.2188409034,1549627.0285109407
DK,UA,1330440.9762472822,1672089.1569372236
DZ,UA,2662327.532071923,3403745.6252459954
EE,UA,1067966.243109559,1179245.1468470478
EG,UA,2268397.8573887805,2455084.6170153236
ES,UA,2865369.1303506214,2995785.2151605412
FI,UA,1139469.028987461,1708186.4427649418
FR,UA,2026497.7235700288,2265598.327490256
GB,UA,2133974.97782573,2526797.1743496587
GR,UA,1486529.2826526598,1368739.9399149776
HK,UA,7686009.880678413,NA
HR,UA,1195204.7000855606,1318323.3854686427
HU,UA,895805.5944708583,920073.5357066643
ID,UA,9591717.911275078,10292896.0900945
IE,UA,2518801.903830759,2799775.222104588
IL,UA,2112125.4297373323,1961708.6677777383
IN,UA,4584845.390273405,5126063.377968595
IQ,UA,2217612.6073249816,2040948.940484789
IT,UA,1676540.006038729,1629426.6589891787
JO,UA,2105094.4423364024,2031834.7052564637
JP,UA,8216146.752566298,8093366.519109169
KH,UA,7924831.067959756,7692643.415845204
KR,UA,7303291.164085356,7366340.689396042
KW,UA,2762457.5680417707,2548923.76655066
KZ,UA,2844772.3546386645,2632782.0733097596
LT,UA,593070.3365250328,947940.2675000787
LV,UA,840228.4031745052,1005280.1034947933
MA,UA,3527244.431622413,3607421.0384572204
MK,UA,1167184.8293470172,1114905.4412393502
MX,UA,10830876.921082536,10815666.232954923
MY,UA,8423092.041984202,9115799.377508668
NL,UA,1783518.7967241388,1878359.4268168919
NO,UA,1630082.8794817694,1985380.2339008907
NZ,UA,17118959.829192866,17006481.321685996
OM,UA,3841836.011113312,3824317.1788878194
PE,UA,12294189.463526487,12168524.427572085
PH,UA,8801274.784101585,8930650.171267664
PK,UA,3905434.363605172,3829836.791239783
PL,UA,690672.4658001829,911616.3189487266
PT,UA,3355209.039854048,3316235.8324285783
